,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,distance_btw_lax,accommodates,bedrooms,beds,bathrooms,amenity_num,review_scores_rating,price
9507,1345,0,1.0,1.0,3,34.17344,-118.22623999999999,30.77472407175407,2,1.0,1.0,1.0,382,93.0,65.0
9508,1345,1,1.0,1.0,2,34.164629999999995,-118.13691000000001,35.239858622355506,2,1.0,1.0,1.0,464,98.0,79.0
9509,2064,0,2.0,2.0,8,34.035759999999996,-118.38843,10.63570590182229,2,1.0,1.0,1.0,460,98.0,96.0
9510,2269,0,1.0,1.0,7,34.04313,-118.25402,18.179572929334636,4,-1.0,1.0,1.0,208,100.0,350.0
9511,1546,0,12.0,12.0,6,34.09704,-118.30405,19.790320616084255,6,1.0,2.0,1.0,676,91.0,129.0
9512,1667,0,4.0,4.0,3,34.04225,-118.14443999999999,26.802361383048787,1,1.0,1.0,1.0,106,83.0,60.0
9513,2280,1,33.0,33.0,5,34.14433,-118.15045,32.774204739628914,2,1.0,1.0,1.0,741,100.0,159.0
9514,1534,0,1.0,1.0,6,33.76805,-118.18633999999999,28.17371911232245,2,-1.0,1.0,1.0,808,-1.0,62.0
9515,1546,0,12.0,12.0,6,34.096270000000004,-118.30166000000001,19.824114254785535,6,1.0,2.0,1.0,672,88.0,187.0
9516,1546,0,12.0,12.0,6,34.096270000000004,-118.30166000000001,19.824114254785535,4,-1.0,2.0,1.0,648,87.0,125.0
9517,2149,1,28.0,28.0,6,34.11622,-118.39258999999998,19.478246686225905,8,4.0,5.0,4.5,623,100.0,2758.0
9518,1344,0,1.0,1.0,8,34.04055,-118.34051000000001,12.666985018365523,4,2.0,2.0,1.0,300,87.0,90.0
9519,1853,1,1.0,1.0,4,33.86979,-118.36752,8.838025221651419,6,3.0,3.0,2.5,491,97.0,290.0
9520,1344,0,1.0,1.0,5,34.04395,-118.25423,18.22119272157573,4,-1.0,1.0,1.0,227,100.0,400.0
9521,1344,1,4.0,4.0,7,34.29364,-118.42648999999999,39.19237783422872,6,1.0,2.0,1.0,330,95.0,48.0
9522,1344,0,1.0,1.0,1,33.88382,-118.39562,6.535907342631977,1,1.0,1.0,1.0,2,-1.0,120.0
9523,1419,1,5.0,5.0,4,34.091,-118.36388999999998,17.11913590230973,5,2.0,2.0,1.0,546,99.0,456.0
9524,1448,0,1.0,1.0,6,33.77055,-118.17277,28.91543842703184,1,1.0,1.0,1.0,79,-1.0,69.0
9525,2220,0,2.0,2.0,4,33.82026,-118.21273000000001,22.560377911341863,5,2.0,3.0,1.0,623,98.0,107.0
9526,1923,0,2.0,2.0,4,33.90435,-118.41854,4.245672518856791,2,1.0,1.0,1.5,400,-1.0,199.0
9527,2304,0,2.0,2.0,4,34.14283,-118.24327,27.07226340249684,2,1.0,1.0,1.0,321,98.0,75.0
9528,1804,1,11.0,11.0,6,34.07819,-118.33846000000001,16.508423973163985,2,1.0,1.0,1.0,420,99.0,116.0
9529,2222,1,46.0,46.0,8,34.0011,-118.4456,7.450654579890477,5,3.0,3.0,2.0,275,100.0,399.0
9530,2336,0,3.0,3.0,10,33.35237,-118.33084,65.9332559111772,4,1.0,2.0,1.0,428,92.0,399.0
9531,1667,0,4.0,4.0,3,34.0438,-118.14403999999999,26.908060681700423,1,1.0,1.0,1.0,135,-1.0,35.0
9532,1874,1,1.0,1.0,6,33.88783,-118.3683,7.0384418237735025,2,-1.0,4.0,1.0,340,98.0,92.0
9533,1354,1,1.0,1.0,8,34.189,-118.42853000000001,27.580082906688006,4,1.0,2.0,1.0,439,98.0,38.0
9534,2718,0,1.0,1.0,5,34.10763,-118.23683,24.32080795984567,3,2.0,1.0,1.0,404,100.0,85.0
9535,1351,0,1.0,1.0,3,34.66875,-118.15798000000001,84.09228917159453,1,1.0,1.0,1.0,167,-1.0,50.0
9536,1433,0,1.0,1.0,6,33.946509999999996,-117.96618000000001,40.81843451710911,7,3.0,5.0,2.0,431,98.0,200.0
9537,2517,0,1.0,1.0,10,34.066,-118.46874,14.910300126009993,1,-1.0,1.0,1.0,356,92.0,80.0
9538,1804,1,11.0,11.0,6,34.07998,-118.33883,16.67864568138718,2,1.0,1.0,1.0,487,100.0,115.0
9539,2725,0,1.0,1.0,6,34.0441,-118.25067,18.48894639816896,4,-1.0,2.0,1.0,209,100.0,120.0
9540,1524,1,2.0,2.0,7,34.08607,-118.28321000000001,19.79048897546896,2,1.0,1.0,1.0,597,99.0,150.0
9541,2172,1,1.0,1.0,7,33.98987,-118.41758,5.434011985226827,3,1.0,2.0,1.0,416,99.0,93.0
9542,1932,1,1.0,1.0,9,34.02473,-118.33018999999999,11.733098723259408,2,1.0,1.0,1.0,474,95.0,42.0
9543,2292,0,1.0,1.0,5,34.0334,-118.48956000000001,12.655123369000322,2,1.0,1.0,1.0,333,-1.0,300.0
9544,1356,1,2.0,2.0,8,34.23687,-118.44332,32.99908636349759,1,2.0,2.0,1.0,192,100.0,48.0
9545,1821,1,1.0,1.0,6,34.1586,-118.44097,24.321660758337657,2,-1.0,1.0,1.0,449,100.0,110.0
9546,1904,0,6.0,6.0,6,34.093759999999996,-118.34403999999999,17.937782716591883,2,-1.0,1.0,1.0,419,97.0,88.0
9547,1455,0,1.0,1.0,4,34.0421,-118.68436000000001,27.78812810559764,10,5.0,5.0,5.0,296,-1.0,7900.0
9548,2226,0,2.0,2.0,5,33.75869,-118.12286,33.31900509995056,2,1.0,1.0,1.0,234,100.0,80.0
9549,2494,0,3.0,3.0,9,33.80748,-118.19639,24.6221788152505,6,3.0,3.0,2.0,315,97.0,259.0
9550,2494,0,3.0,3.0,9,33.80697,-118.19563000000001,24.712432152327317,2,1.0,1.0,1.0,469,97.0,103.0
9551,1856,0,1.0,1.0,5,34.02245,-117.88546000000001,49.07264953637619,2,1.0,1.0,1.0,176,89.0,45.0
9552,2226,0,2.0,2.0,5,33.75719,-118.1242,33.32368374547457,2,1.0,1.0,1.0,217,100.0,90.0
9553,1341,1,1.0,1.0,8,33.99838,-118.47549,8.835969536854389,4,1.0,2.0,1.0,840,100.0,175.0
9554,1340,1,1.0,1.0,6,34.03215,-118.35855,11.075417033177034,2,1.0,1.0,1.0,514,98.0,92.0
9555,1524,0,1.0,1.0,4,34.074040000000004,-118.38216000000001,14.930140367777524,2,-1.0,1.0,1.0,463,96.0,89.0
9556,2339,1,3.0,3.0,5,34.0464,-118.77545,35.79163192700392,4,1.0,1.0,1.0,617,97.0,150.0
9557,1801,1,4.0,4.0,4,34.05117,-118.26286,18.135992608459038,2,-1.0,1.0,1.0,577,97.0,200.0
9558,1801,1,4.0,4.0,4,34.05061,-118.26338999999999,18.05797746542501,4,2.0,2.0,1.0,472,98.0,350.0
9559,1340,0,1.0,1.0,4,34.14202,-118.60152,28.521194351123267,1,1.0,1.0,1.0,325,100.0,113.0
9560,1510,0,2.0,2.0,3,33.89982,-118.35541,6.753382337721107,8,1.0,4.0,1.0,109,-1.0,165.0
9561,1926,1,3.0,3.0,4,34.68161,-118.08075,87.64597560883125,1,1.0,1.0,1.0,492,100.0,28.0
9562,1445,1,1.0,1.0,3,34.08497,-118.1982,25.104979294242348,4,1.0,2.0,1.0,276,97.0,114.0
9563,1339,0,2.0,2.0,7,33.97672,-117.90481000000001,46.63329883209291,1,-1.0,1.0,1.0,490,97.0,25.0
9564,1459,1,21.0,21.0,6,34.17045,-118.38828999999998,25.52298768409566,2,1.0,1.0,1.0,315,100.0,95.0
9565,2152,0,1.0,1.0,3,33.997840000000004,-117.81942,54.69940780401726,2,1.0,2.0,1.0,410,100.0,41.0
9566,1769,0,14.0,14.0,9,34.05082,-118.26041000000001,18.27805931972945,5,1.0,2.0,1.0,508,89.0,77.0
9567,2837,1,180.0,180.0,8,33.97824,-118.46468999999999,6.594128519566038,14,5.0,6.0,3.0,541,94.0,627.0
9568,1509,0,1.0,1.0,8,33.87205,-118.3233,11.0321272456604,4,2.0,2.0,1.0,516,95.0,77.0
9569,2216,0,1.0,1.0,4,34.068459999999995,-118.4396,14.399064657560528,3,1.0,1.0,1.0,299,100.0,10000.0
9570,2516,0,1.0,1.0,6,34.09279,-118.34118000000001,17.9256105877948,2,1.0,1.0,1.0,400,95.0,68.0
9571,1339,0,1.0,1.0,4,34.05382,-118.43175,12.665009277854185,3,1.0,2.0,1.0,215,100.0,148.0
9572,1662,1,2.0,2.0,7,34.08225,-118.36768000000001,16.09082233171696,6,3.0,4.0,2.0,548,97.0,264.0
9573,1380,0,1.0,1.0,6,34.18142,-118.54416,29.45893095976418,2,1.0,1.0,1.5,18,-1.0,60.0
9574,1577,1,3.0,3.0,4,34.17709,-118.38318999999998,26.29714314842235,3,1.0,2.0,1.0,459,100.0,135.0
9575,1339,1,1.0,1.0,5,34.098459999999996,-117.86156000000001,53.35665201670992,4,1.0,1.0,1.0,589,99.0,86.0
9576,1603,0,1.0,1.0,8,34.05256,-118.26303,18.22862911576122,4,1.0,2.0,1.0,609,98.0,328.0
9577,1428,0,3.0,3.0,5,34.05142,-118.26485,18.01933953581299,4,1.0,2.0,1.0,709,97.0,213.0
9578,2772,0,1.0,1.0,9,34.05128,-118.46113999999999,13.13000087340265,2,1.0,1.0,1.0,550,94.0,65.0
9579,2360,0,4.0,4.0,6,34.0986,-118.31168000000001,19.61206199191436,4,2.0,2.0,1.0,235,89.0,299.0
9580,1710,0,21.0,21.0,5,34.018679999999996,-118.50216999999999,12.171710317649925,2,-1.0,1.0,1.0,461,80.0,80.0
9581,1481,0,1.0,1.0,4,33.889,-118.25822,15.055031899651993,1,1.0,1.0,1.0,185,-1.0,200.0
9582,1338,0,1.0,1.0,1,34.121790000000004,-118.22676000000001,26.12188899325393,2,1.0,1.0,1.0,173,-1.0,90.0
9583,2492,0,0.0,0.0,3,34.14348,-117.95718000000001,47.270890832284586,2,-1.0,1.0,1.0,211,96.0,60.0
9584,2257,0,6.0,6.0,6,34.105059999999995,-118.36565,18.605811982264193,5,3.0,3.0,3.5,850,90.0,3182.0
9585,1338,0,0.0,0.0,5,34.04058,-118.45143999999999,11.700080663390832,2,1.0,1.0,1.0,301,96.0,51.0
9586,1947,0,3.0,3.0,4,34.09827,-118.32621999999999,19.005770917852573,3,-1.0,1.0,1.0,228,100.0,169.0
9587,3903,0,1.0,1.0,4,33.99042,-118.45846,7.122423104824063,2,3.0,1.0,2.0,2,100.0,79.0
9588,1337,0,1.0,1.0,3,33.91166,-118.36618999999999,5.132138107699198,1,1.0,1.0,1.0,77,95.0,50.0
9589,3487,1,2.0,2.0,4,34.15885,-118.11228,36.457997182684196,4,1.0,2.0,1.0,307,99.0,122.0
9590,1382,0,0.0,0.0,4,33.9805,-118.40879,4.326923226798969,2,2.0,2.0,2.0,373,100.0,139.0
9591,1681,1,4.0,4.0,6,33.94616,-118.36175,4.343552660345708,7,3.0,6.0,2.0,551,93.0,226.14
9592,1565,1,5.0,5.0,6,33.81029,-118.2194,22.765775707499365,6,3.0,4.0,1.5,691,94.0,122.0
9593,2015,0,4.0,4.0,7,33.8442,-118.29813,14.87333004335052,1,1.0,1.0,1.0,276,97.0,36.0
9594,1522,0,1.0,1.0,7,34.041470000000004,-118.38378,11.340041903477655,1,1.0,1.0,1.0,122,-1.0,32.0
9595,2439,1,1.0,1.0,4,34.05989,-118.1268,29.11850977115296,5,2.0,2.0,1.5,502,97.0,130.0
9596,1336,1,1.0,1.0,6,33.84256,-118.13691000000001,27.38916855884322,3,1.0,3.0,1.0,748,94.0,85.0
9597,1419,1,5.0,5.0,4,34.09237,-118.3626,17.29580244497044,5,2.0,4.0,1.0,810,99.0,460.0
9598,1651,0,1.0,1.0,3,34.093709999999994,-118.08873999999999,33.99020809060082,2,1.0,1.0,1.0,205,100.0,68.0
9599,1769,0,1.0,1.0,5,34.09796,-118.31796000000001,19.291236057696977,2,1.0,1.0,1.0,185,97.0,35.0
9600,1977,0,6.0,6.0,8,33.95772,-118.41938999999999,2.055374772878452,2,1.0,1.0,1.0,323,88.0,60.0
9601,1941,1,1.0,1.0,4,34.10349,-118.17958,27.742172590391036,2,-1.0,1.0,1.0,438,96.0,85.0
9602,2396,0,1.0,1.0,5,34.02615,-118.26539,16.206890465319624,2,1.0,1.0,1.0,522,92.0,59.0
9603,1769,0,1.0,1.0,7,34.00516,-118.46049,8.542849936230708,4,1.0,2.0,1.0,701,93.0,125.0
9604,1847,1,1.0,1.0,3,33.99525,-118.4509,7.135068272970973,1,1.0,1.0,1.0,275,100.0,120.0
9605,1678,0,1.0,1.0,5,34.18841,-118.10745,39.027341538435444,1,1.0,1.0,1.0,332,-1.0,35.0
9606,1632,0,1.0,1.0,4,34.06568,-118.33816000000002,15.249497736718657,2,1.0,1.0,1.5,341,100.0,104.0
9607,1632,1,3.0,3.0,8,34.10887,-118.27264,22.428164017589793,4,-1.0,2.0,1.0,574,98.0,120.0
9608,1606,0,0.0,0.0,5,34.11294,-118.26263,23.324462218436082,6,2.0,4.0,1.0,297,96.0,134.0
9609,2004,0,2.0,2.0,6,34.029790000000006,-118.42261,9.895304274401086,4,2.0,2.0,2.0,346,92.0,137.0
9610,2954,0,1.0,1.0,10,34.09252,-118.3637,17.28746919546387,2,1.0,1.0,1.0,225,-1.0,200.0
9611,1738,0,1.0,1.0,2,34.0608,-118.36827,13.767798361643134,2,1.0,1.0,1.0,189,96.0,120.0
9612,1855,1,1.0,1.0,5,33.87787,-118.37536000000001,7.720627190412995,1,1.0,1.0,2.0,652,99.0,40.0
9613,1440,0,13.0,13.0,4,34.096059999999994,-118.3022,19.779138501943642,2,1.0,2.0,1.0,293,100.0,79.0
9614,2124,0,1.0,1.0,6,34.06012,-118.32531999999999,15.251991590935578,2,1.0,1.0,2.0,590,83.0,120.0
9615,1451,0,59.0,59.0,9,34.10322,-118.34153,19.00759195526744,3,1.0,1.0,1.0,216,100.0,84.0
9616,2165,1,7.0,7.0,8,34.04937,-118.2499,18.91057476521801,2,-1.0,1.0,1.0,560,96.0,108.0
9617,1334,1,2.0,2.0,3,33.98165,-118.46405,6.79030596192322,2,-1.0,1.0,1.0,183,99.0,150.0
9618,1337,1,4.0,4.0,9,34.06463,-118.34851,14.76035575623395,4,1.0,2.0,1.0,470,94.0,48.0
9619,2545,0,1.0,1.0,5,34.15072,-118.3827,23.381604268443073,2,1.0,1.0,1.5,206,98.0,55.0
9620,1555,0,1.0,1.0,3,34.07822,-118.20844,23.899456929573944,4,2.0,3.0,1.0,452,98.0,131.0
9621,1508,0,1.0,1.0,6,34.1612,-118.3612,24.811980511569374,2,-1.0,1.0,1.0,189,100.0,65.0
9622,1592,0,1.0,1.0,5,34.15922,-118.36338,24.560398772790702,1,1.0,1.0,1.5,232,-1.0,50.0
9623,2310,0,4.0,4.0,4,33.98149,-118.09629,29.142798416033372,1,1.0,1.0,2.5,359,100.0,49.0
9624,2310,0,4.0,4.0,4,33.9817,-118.09715,29.067926253985448,1,1.0,1.0,2.5,403,100.0,44.0
9625,1866,0,3.0,3.0,9,34.026579999999996,-117.77174,59.48469401551489,4,2.0,2.0,1.0,666,100.0,95.0
9626,2900,1,2.0,2.0,6,33.78537,-118.31056000000001,19.590903157709743,4,2.0,3.0,2.0,594,100.0,157.0
9627,1684,0,1.0,1.0,4,33.81794,-118.35368000000001,14.656674483411628,1,1.0,1.0,2.0,302,82.0,60.0
9628,1866,0,3.0,3.0,9,34.0275,-117.773,59.386027784649514,2,1.0,1.0,1.0,666,100.0,45.0
9629,1332,0,1.0,1.0,6,34.09856,-118.2763,21.291909783946124,4,2.0,2.0,1.0,476,90.0,340.0
9630,1371,0,1.0,1.0,4,34.176359999999995,-118.53171999999999,28.474221636673352,6,3.0,4.0,2.0,362,98.0,158.57
9631,2243,0,2.0,2.0,8,34.09178,-118.29441000000001,19.740336167692018,4,1.0,6.0,1.0,476,98.0,92.0
9632,2749,0,1.0,1.0,4,33.8688,-118.3853,8.375982490930205,1,1.0,1.0,2.5,554,96.0,90.0
9633,1454,0,9.0,9.0,3,33.899640000000005,-118.30255,10.83581137521368,1,1.0,1.0,1.0,271,-1.0,45.0
9634,1641,0,1.0,1.0,6,34.11119,-118.28175,22.18911067346327,4,-1.0,3.0,1.0,508,99.0,139.0
9635,1330,0,1.0,1.0,2,34.2053,-118.18194,36.00057562657257,2,1.0,1.0,1.0,229,100.0,75.0
9636,1832,1,12.0,12.0,10,33.97251,-118.36381999999999,5.367781812762026,14,4.0,5.0,3.0,569,83.0,309.35
9637,3464,1,3.0,3.0,5,34.07339,-118.26572,19.70293498152358,6,2.0,0.0,1.5,716,100.0,210.0
9638,3442,0,4.0,4.0,5,34.084540000000004,-118.34826000000001,16.841386394610762,2,1.0,1.0,1.0,245,94.0,75.0
9639,1454,0,9.0,9.0,3,33.901340000000005,-118.30228999999999,10.77745481670296,1,1.0,1.0,2.0,303,83.0,33.0
9640,2313,1,6.0,6.0,5,34.133309999999994,-118.21808999999999,27.61761439796317,2,1.0,1.0,1.0,198,95.0,59.0
9641,1428,0,13.0,13.0,7,33.96201,-118.40686000000001,2.275238165979396,2,1.0,1.0,1.0,498,88.0,46.0
9642,1329,1,1.0,1.0,3,33.74107,-118.39854,22.323890361085024,8,3.0,4.0,3.5,307,100.0,1825.0
9643,1624,0,7.0,7.0,8,34.06419,-118.10257,31.332618434216492,2,1.0,1.0,1.0,312,92.0,75.0
9644,2865,0,2.0,2.0,6,33.76206,-118.13311000000002,32.341109541230225,2,1.0,1.0,1.0,683,96.0,74.0
9645,1329,0,2.0,2.0,7,34.16012,-118.4916,25.48390285409655,2,1.0,1.0,1.0,272,92.0,50.0
9646,1938,0,1.0,1.0,4,34.16908,-118.3801,25.437554576793076,2,1.0,2.0,1.0,216,100.0,1100.0
9647,3125,1,0.0,0.0,8,33.777,-118.17017,28.632106775893273,5,2.0,3.0,1.0,273,95.0,144.0
9648,1657,1,1.0,1.0,7,34.1734,-118.3524,26.29624550717454,4,1.0,1.0,1.0,379,97.0,123.0
9649,1329,0,16.0,16.0,7,34.069,-118.38006999999999,14.411117335585828,16,4.0,5.0,2.0,721,90.0,1199.0
9650,1329,0,1.0,1.0,4,33.97094,-118.32636000000001,8.251146815464487,2,1.0,1.0,1.0,206,87.0,42.0
9651,2182,1,4.0,4.0,6,34.037890000000004,-118.3455,12.184784212137043,8,3.0,4.0,2.0,325,97.0,770.0
9652,1884,0,1.0,1.0,5,34.10164,-118.31912,19.61582031163759,3,1.0,2.0,1.0,238,100.0,85.0
9653,2649,1,23.0,23.0,9,34.01757,-118.45768000000001,9.590695690114687,2,1.0,1.0,1.0,459,100.0,130.0
9654,1383,1,1.0,1.0,8,34.13808,-118.39683000000001,21.880891649293225,4,2.0,3.0,1.0,304,98.0,195.0
9655,1328,1,1.0,1.0,11,34.17788,-118.62756999999999,33.13949660348713,6,2.0,2.0,1.5,449,99.0,291.43
9656,1725,0,1.0,1.0,9,33.768809999999995,-118.184,28.27394531080624,2,-1.0,1.0,1.0,247,100.0,80.0
9657,2034,0,4.0,4.0,3,34.025040000000004,-118.50563999999999,12.899924921268564,4,2.0,2.0,2.0,222,-1.0,240.0
9658,1451,0,59.0,59.0,9,34.104209999999995,-118.34299999999999,19.0684141455547,2,-1.0,1.0,1.0,140,94.0,72.0
9659,2472,0,2.0,2.0,3,34.07635,-118.35113,15.894278035288664,6,3.0,4.0,3.0,278,-1.0,900.0
9660,1328,1,4.0,4.0,3,34.20295,-118.46271999999999,29.496028191845266,2,-1.0,0.0,1.0,476,97.0,79.0
9661,1328,0,2.0,2.0,3,34.023990000000005,-118.41695,9.197306393000003,1,1.0,1.0,1.0,2,-1.0,84.0
9662,2342,0,1.0,1.0,7,34.01667,-118.41303,8.360471052636662,2,1.0,1.0,1.0,425,99.0,99.0
9663,1970,0,1.0,1.0,2,34.09429,-118.06991000000001,35.53708735812652,6,3.0,3.0,2.5,222,-1.0,249.0
9664,1557,0,1.0,1.0,6,34.08755,-118.37438,16.535977747046616,4,2.0,2.0,1.0,519,98.0,181.0
9665,1328,0,2.0,2.0,3,34.024609999999996,-118.4181,9.275545853726262,2,1.0,1.0,1.0,272,96.0,85.0
9666,2425,0,1.0,1.0,4,34.05741,-118.30743999999999,15.899076263836077,4,2.0,1.0,1.0,380,100.0,130.0
9667,1543,1,6.0,6.0,4,34.03335,-118.71803,30.31642816117625,12,6.0,6.0,6.0,696,91.0,1675.0
9668,1453,0,2.0,2.0,7,34.09492,-118.39018999999999,17.13710125126455,14,5.0,7.0,4.5,542,86.0,1113.0
9669,1543,1,6.0,6.0,4,34.03275,-118.71815,30.304551921083775,16,9.0,9.0,9.0,685,100.0,2622.0
9670,1426,1,2.0,2.0,7,34.42961,-118.55793999999999,55.99573694673109,3,1.0,1.0,1.5,680,99.0,74.0
9671,1327,1,1.0,1.0,3,33.92817,-118.42548000000001,2.16493413191483,4,-1.0,0.0,1.0,366,99.0,112.0
9672,2955,0,1.0,1.0,7,33.97397,-118.42196000000001,3.8086440721089354,4,2.0,2.0,2.0,522,98.0,195.0
9673,2243,0,2.0,2.0,8,34.096940000000004,-118.29185,20.35188223375881,3,-1.0,1.0,1.0,271,98.0,82.0
9674,1326,0,1.0,1.0,3,33.76218,-118.14166000000002,31.71520360483895,1,1.0,1.0,1.0,174,100.0,150.0
9675,2741,1,6.0,6.0,4,34.07672,-118.3419,16.235490085323153,14,7.0,6.0,5.5,552,84.0,580.0
9676,1453,0,2.0,2.0,7,34.1156,-118.35472,19.97885259638031,16,7.0,9.0,8.0,574,86.0,2699.0
9677,1326,0,1.0,1.0,7,34.08305,-118.40872,15.733472985738254,3,1.0,1.0,1.0,216,-1.0,75.0
9678,1719,0,1.0,1.0,7,34.10475,-118.33743999999999,19.293351480455588,1,1.0,1.0,1.0,141,98.0,50.0
9679,1511,0,1.0,1.0,6,33.95818,-118.43118999999999,2.7899898482260186,4,1.0,2.0,1.0,293,94.0,198.0
9680,2018,0,17.0,17.0,5,34.03913,-118.3029,14.578408822126576,2,1.0,2.0,1.0,143,94.0,41.0
9681,1657,0,1.0,1.0,10,34.10073,-118.32475,19.310708346813698,7,2.0,4.0,2.0,316,100.0,184.0
9682,1960,0,4.0,4.0,6,33.80495,-118.35285,16.044914170935428,5,2.0,2.0,1.0,386,84.0,85.0
9683,1596,0,5.0,5.0,9,34.07066,-118.12485,29.835107984435677,2,1.0,1.0,1.0,419,93.0,40.0
9684,1325,1,1.0,1.0,2,34.234559999999995,-117.66118,76.16404860682387,6,3.0,3.0,2.0,369,100.0,396.0
9685,2633,0,11.0,11.0,7,34.0952,-118.36668,17.51453885172807,2,1.0,1.0,1.0,202,100.0,145.0
9686,3295,0,3.0,3.0,7,34.0287,-118.33745,11.69617463320545,2,1.0,2.0,1.0,492,97.0,70.0
9687,1325,0,1.0,1.0,4,34.04327,-118.25448999999999,18.155312545935793,4,-1.0,1.0,1.0,240,-1.0,400.0
9688,1325,1,2.0,2.0,6,34.08235,-118.10956000000002,31.698369690959595,2,1.0,1.0,1.0,468,96.0,50.0
9689,1815,1,19.0,19.0,3,34.1155,-118.27413,22.968976019446888,4,2.0,2.0,1.0,230,93.0,125.0
9690,1873,0,1.0,1.0,6,34.09995,-118.35316,18.337264960966422,7,3.0,5.0,2.0,434,96.0,316.0
9691,1350,0,1.0,1.0,8,34.09067,-118.18437,26.49392305570537,8,4.0,4.0,4.5,434,95.0,313.0
9692,2009,0,7.0,7.0,5,34.19108,-118.46043999999999,28.159287750778173,6,2.0,2.0,1.5,388,88.0,134.0
9693,1558,0,1.0,1.0,6,33.97655,-118.35288999999999,6.436946472223125,2,2.0,2.0,1.0,269,100.0,250.0
9694,1432,0,2.0,2.0,8,33.97444,-118.46391000000001,6.283014739718979,2,-1.0,1.0,1.0,223,96.0,167.0
9695,1454,0,9.0,9.0,3,33.90136,-118.30091999999999,10.891683205532205,1,1.0,1.0,2.0,324,100.0,37.0
9696,1842,1,2.0,2.0,9,34.06462,-118.33158999999999,15.412104432925211,3,2.0,2.0,2.0,555,99.0,189.0
9697,2523,0,10.0,10.0,6,34.00434,-118.47771000000002,9.45819971892304,2,1.0,1.0,1.0,352,100.0,190.0
9698,1324,0,1.0,1.0,3,34.05298,-118.35184,13.44553450752348,2,-1.0,1.0,1.0,177,93.0,120.0
9699,2645,0,1.0,1.0,4,34.14072,-118.39128000000001,22.20487969367485,1,1.0,2.0,1.5,672,80.0,74.0
9700,1996,0,4.0,4.0,4,34.1438,-118.7438,38.22127930211242,1,1.0,1.0,2.5,556,100.0,75.0
9701,1323,0,1.0,1.0,2,34.09451,-118.288,20.314912008788824,2,1.0,2.0,1.0,144,-1.0,70.0
9702,1615,1,3.0,3.0,5,34.05757,-118.30121000000001,16.25659625726922,3,1.0,2.0,1.0,574,97.0,72.0
9703,1790,1,1.0,1.0,5,33.98788,-118.31616000000001,9.953120901016286,4,1.0,1.0,1.0,221,95.0,100.0
9704,1609,0,1.0,1.0,4,34.04179,-118.15557,25.851268261828118,2,1.0,1.0,1.0,390,100.0,38.0
9705,2992,1,8.0,8.0,7,34.035920000000004,-118.45998,11.515499519442612,2,1.0,1.0,1.0,330,99.0,104.0
9706,1513,0,2.0,2.0,6,33.8104,-118.19153,24.78785024663474,4,2.0,2.0,1.0,509,90.0,99.0
9707,2249,0,1.0,1.0,8,33.98305,-118.46588999999999,7.020550184753772,3,1.0,1.0,1.0,256,90.0,123.0
9708,3130,0,1.0,1.0,4,34.10335,-118.21395,25.404141734721325,4,1.0,2.0,2.0,201,-1.0,100.0
9709,1676,0,11.0,11.0,4,34.04857,-118.32168999999999,14.340747102388978,4,2.0,2.0,1.0,566,85.0,72.0
9710,1730,0,4.0,4.0,9,34.03779,-118.45293999999998,11.457325747504784,2,1.0,1.0,1.5,133,93.0,90.0
9711,1323,1,2.0,2.0,9,33.841809999999995,-118.17441000000001,24.297264881907523,2,1.0,1.0,1.0,694,96.0,40.0
9712,1480,0,2.0,2.0,8,34.64817,-118.23018,80.28169420395783,2,1.0,2.0,1.5,2,80.0,65.0
9713,2505,1,3.0,3.0,8,34.08356,-118.26959,20.33130784895221,2,1.0,1.0,1.0,368,100.0,83.0
9714,1322,0,1.0,1.0,2,34.104040000000005,-118.33861999999999,19.182291461076602,1,-1.0,1.0,1.0,171,-1.0,70.0
9715,2630,1,1.0,1.0,5,33.76548,-118.1785,28.898735774498046,2,1.0,1.0,1.0,337,99.0,55.0
9716,1689,1,5.0,5.0,8,33.98986,-118.41361,5.388610758091816,2,1.0,1.0,1.0,729,99.0,131.0
9717,1322,1,1.0,1.0,7,34.034240000000004,-118.35918000000001,11.263625010630824,2,1.0,1.0,1.0,575,96.0,50.0
9718,1322,1,1.0,1.0,5,33.9961,-118.40392,6.076730943862632,2,1.0,1.0,1.0,544,100.0,70.0
9719,2214,1,1.0,1.0,7,34.0987,-118.25636000000002,22.407098851789037,2,-1.0,1.0,1.0,301,100.0,231.0
9720,1322,0,1.0,1.0,2,34.25475,-118.5163,36.219180422919436,8,4.0,5.0,2.0,128,-1.0,275.0
9721,1796,0,3.0,3.0,7,34.0932,-118.37145,17.204934488021213,1,1.0,2.0,1.0,463,100.0,100.0
9722,1632,0,1.0,1.0,6,34.047509999999996,-118.25155,18.661977485519333,3,1.0,1.0,1.0,218,100.0,120.0
9723,1435,0,1.0,1.0,7,34.03966,-118.46148000000001,11.951575018916346,2,1.0,1.0,1.5,291,100.0,56.0
9724,1960,1,2.0,2.0,4,33.95872,-118.39238999999999,2.415713557332643,2,1.0,1.0,1.0,430,99.0,61.0
9725,1658,1,1.0,1.0,3,34.20854,-118.51787,31.35493259961025,5,2.0,1.0,1.0,487,99.0,75.0
9726,1321,1,1.0,1.0,7,34.02309,-118.40602,9.067004801583593,2,1.0,1.0,1.0,484,97.0,89.0
